ID,Name,Position,Team,League,Nation,OVR,Preferred foot,Alternative positions,Age,Height,Weight,Original Role Group,Evaluated Role,Role Source,Position Fit Score,Role Attribute Score,Player Role Suitability
258715,Benedict Hollerbach,Striker,1. FSV Mainz 05,Bundesliga,Germany,77,Right,"['CAM', 'LM']",24,"180cm / 5'11""",83kg / 183lb,Striker,Striker,Official Position,100.0,75.08,81.982
215292,Martín Cauteruccio,Striker,Bolívar,Libertadores,Uruguay,75,Right,,38,"184cm / 6'0""",72kg / 159lb,Striker,Striker,Official Position,100.0,76.78,81.962
215334,Guido Carrillo,Striker,Estudiantes,LPF,Argentina,74,Right,,34,"187cm / 6'2""",86kg / 190lb,Striker,Striker,Official Position,100.0,77.64,81.956
227232,Florian Sotoca,Striker,RC Lens,Ligue 1 McDonald's,France,75,Right,"['RW', 'CAM']",35,"187cm / 6'2""",77kg / 170lb,Striker,Striker,Official Position,100.0,76.76,81.95400000000001
215455,Bruno Petković,Striker,Kocaelispor,Trendyol Süper Lig,Croatia,76,Right,,31,"193cm / 6'4""",88kg / 194lb,Striker,Striker,Official Position,100.0,75.86,81.944
230084,Lukas Nmecha,Striker,Leeds United,Premier League,Germany,76,Right,,27,"185cm / 6'1""",80kg / 176lb,Striker,Striker,Official Position,100.0,75.84,81.936
183569,Eric Maxim Choupo-Moting,Striker,Red Bulls,MLS,Cameroon,75,Right,['CAM'],37,"191cm / 6'3""",90kg / 198lb,Striker,Striker,Official Position,100.0,76.68,81.922
259399,Rasmus Højlund,Striker,SSC Napoli,Serie A Enilive,Denmark,76,Left,,23,"191cm / 6'3""",79kg / 174lb,Striker,Striker,Official Position,100.0,75.8,81.92
187075,Dayro Moreno,Striker,Once Caldas,Sudamericana,Colombia,75,Right,,40,"178cm / 5'10""",83kg / 183lb,Striker,Striker,Official Position,100.0,76.66,81.914
199110,Luis Muriel,Striker,Orlando City,MLS,Colombia,76,Right,['CAM'],34,"178cm / 5'10""",79kg / 174lb,Striker,Striker,Official Position,100.0,75.76,81.904
248385,Roberto Piccoli,Striker,Fiorentina,Serie A Enilive,Italy,75,Right,,25,"189cm / 6'2""",94kg / 207lb,Striker,Striker,Official Position,100.0,76.6,81.89
73398,Rômulo,Striker,RB Leipzig,Bundesliga,Brazil,76,Right,"['LW', 'CAM']",24,"193cm / 6'4""",80kg / 176lb,Striker,Striker,Official Position,100.0,75.72,81.888
239901,Saša Kalajdžić,Striker,LASK,Ö. Bundesliga,Austria,74,Right,,28,"200cm / 6'7""",90kg / 198lb,Striker,Striker,Official Position,100.0,77.46000000000001,81.884
242075,Josh Sargent,Striker,Norwich,EFL Championship,United States,75,Right,,26,"185cm / 6'1""",79kg / 174lb,Striker,Striker,Official Position,100.0,76.58,81.882
74896,Franjo Ivanović,Striker,SL Benfica,Liga Portugal,Croatia,75,Right,['CAM'],22,"185cm / 6'1""",78kg / 172lb,Striker,Striker,Official Position,100.0,76.58,81.882
212382,Paul Onuachu,Striker,Trabzonspor,Trendyol Süper Lig,Nigeria,74,Right,,31,"201cm / 6'7""",98kg / 216lb,Striker,Striker,Official Position,100.0,77.44,81.876
232670,Fernando Zampedri,Striker,Uni. Católica,Liga Chile,Chile,74,Right,,38,"184cm / 6'0""",84kg / 185lb,Striker,Striker,Official Position,100.0,77.4,81.86
216816,Giovanni Simeone,Striker,Torino,Serie A Enilive,Argentina,75,Right,,30,"181cm / 5'11""",81kg / 179lb,Striker,Striker,Official Position,100.0,76.52,81.858
247249,Joël Piroe,Striker,Leeds United,Premier League,Holland,75,Left,,26,"185cm / 6'1""",74kg / 163lb,Striker,Striker,Official Position,100.0,76.52,81.858
207715,Nicolas López,Striker,Nacional,Libertadores,Uruguay,76,Left,"['RW', 'CAM']",32,"178cm / 5'10""",75kg / 165lb,Striker,Striker,Official Position,100.0,75.56,81.824
221714,Alfredo Morelos,Striker,Atl. Nacional,Libertadores,Colombia,75,Right,,29,"177cm / 5'10""",79kg / 174lb,Striker,Striker,Official Position,100.0,76.4,81.81
277839,Nikola Krstović,Striker,Bergamo Calcio,Serie A Enilive,Montenegro,75,Right,,25,"185cm / 6'1""",88kg / 194lb,Striker,Striker,Official Position,100.0,76.36,81.794
244205,Maximiliano Salas,Striker,River Plate,LPF,Argentina,76,Left,"['LW', 'RW', 'CAM']",28,"174cm / 5'9""",82kg / 181lb,Striker,Striker,Official Position,100.0,75.48,81.792
230978,Taiwo Awoniyi,Striker,Nott'm Forest,Premier League,Nigeria,75,Right,,28,"183cm / 6'0""",84kg / 185lb,Striker,Striker,Official Position,100.0,76.28,81.762
237321,Mergim Berisha,Striker,TSG Hoffenheim,Bundesliga,Germany,75,Right,,27,"188cm / 6'2""",84kg / 185lb,Striker,Striker,Official Position,100.0,76.18,81.72200000000001
251105,Dejan Joveljić,Striker,Sporting KC,MLS,Serbia,75,Right,,26,"181cm / 5'11""",75kg / 165lb,Striker,Striker,Official Position,100.0,76.18,81.72200000000001
219932,Antonio Sanabria,Striker,Cremonese,Serie A Enilive,Paraguay,76,Right,,30,"180cm / 5'11""",70kg / 154lb,Striker,Striker,Official Position,100.0,75.3,81.72
271541,Vladyslav Vanat,Striker,Girona FC,LALIGA EA SPORTS,Ukraine,76,Left,"['LW', 'RW']",24,"182cm / 6'0""",69kg / 152lb,Striker,Striker,Official Position,100.0,75.14,81.656
212002,Haris Tabaković,Striker,M'gladbach,Bundesliga,Bosnia and Herzegovina,73,Right,,31,"194cm / 6'4""",90kg / 198lb,Striker,Striker,Official Position,100.0,77.76,81.654
243456,Brian White,Striker,Whitecaps FC,MLS,United States,75,Right,,30,"180cm / 5'11""",83kg / 183lb,Striker,Striker,Official Position,100.0,75.94,81.626
213189,Joo Min Kyu,Striker,Daejeon Hana,K League 1,Korea Republic,74,Right,,35,"183cm / 6'0""",79kg / 174lb,Striker,Striker,Official Position,100.0,76.8,81.62
184941,Alexis Sánchez,Striker,Sevilla FC,LALIGA EA SPORTS,Chile,76,Right,['CAM'],37,"169cm / 5'7""",65kg / 143lb,Striker,Striker,Official Position,100.0,75.0,81.6
220165,Joel Pohjanpalo,Striker,Palermo,Serie BKT,Finland,74,Right,,31,"186cm / 6'1""",84kg / 185lb,Striker,Striker,Official Position,100.0,76.72,81.588
244390,Marius Bülter,Striker,1. FC Köln,Bundesliga,Germany,76,Right,"['LM', 'LW', 'CAM']",33,"188cm / 6'2""",85kg / 187lb,Striker,Striker,Official Position,100.0,74.9,81.56
185144,Massimo Coda,Striker,Sampdoria,Serie BKT,Italy,74,Right,,37,"184cm / 6'0""",76kg / 168lb,Striker,Striker,Official Position,100.0,76.64,81.556
211784,Neal Maupay,Striker,OM,Ligue 1 McDonald's,France,75,Right,,29,"174cm / 5'9""",65kg / 143lb,Striker,Striker,Official Position,100.0,75.68,81.522
242530,Noah Okafor,Striker,Leeds United,Premier League,Switzerland,76,Right,"['LM', 'LW', 'CAM']",25,"185cm / 6'1""",85kg / 187lb,Striker,Striker,Official Position,100.0,74.76,81.504
270983,Clayton,Striker,Rio Ave FC,Liga Portugal,Brazil,75,Right,,27,"184cm / 6'0""",88kg / 194lb,Striker,Striker,Official Position,100.0,75.58,81.482
212626,Davie Selke,Striker,Başakşehir,Trendyol Süper Lig,Germany,74,Right,,31,"195cm / 6'5""",84kg / 185lb,Striker,Striker,Official Position,100.0,76.36,81.444
230737,Tobias Lauritsen,Striker,Sparta Rotterdam,Eredivisie,Norway,72,Right,,28,"194cm / 6'4""",85kg / 187lb,Striker,Striker,Official Position,100.0,78.1,81.44
265800,Jutglà,Striker,Celta,LALIGA EA SPORTS,Spain,75,Right,,27,"175cm / 5'9""",67kg / 148lb,Striker,Striker,Official Position,100.0,75.44,81.426
207791,Yussuf Poulsen,Striker,Hamburger SV,Bundesliga,Denmark,74,Right,,31,"192cm / 6'4""",87kg / 192lb,Striker,Striker,Official Position,100.0,76.3,81.42
245461,Facundo Colidio,Striker,River Plate,LPF,Argentina,76,Right,"['LW', 'CAM']",26,"180cm / 5'11""",76kg / 168lb,Striker,Striker,Official Position,100.0,74.54,81.416
267861,Santiago Castro,Striker,Bologna,Serie A Enilive,Argentina,76,Right,,21,"182cm / 6'0""",76kg / 168lb,Striker,Striker,Official Position,100.0,74.54,81.416
252162,Ayase Ueda,Striker,Feyenoord,Eredivisie,Japan,74,Right,,27,"183cm / 6'0""",76kg / 168lb,Striker,Striker,Official Position,100.0,76.14,81.356
273128,Rafiu Durosinmi,Striker,Viktoria Plzeň,Česká Liga,Nigeria,75,Right,,23,"192cm / 6'4""",85kg / 187lb,Striker,Striker,Official Position,100.0,75.26,81.354
236533,Robert Glatzel,Striker,Hamburger SV,Bundesliga,Germany,73,Right,,32,"193cm / 6'4""",85kg / 187lb,Striker,Striker,Official Position,100.0,77.0,81.35
204970,Florian Thauvin,Striker,RC Lens,Ligue 1 McDonald's,France,76,Left,['CAM'],33,"181cm / 5'11""",70kg / 154lb,Striker,Striker,Official Position,100.0,74.32000000000001,81.328
206626,Mikael Ishak,Striker,Lech Poznań,PKO BP Ekstraklasa,Sweden,74,Right,,33,"184cm / 6'0""",81kg / 179lb,Striker,Striker,Official Position,100.0,76.06,81.324
220031,Oli McBurnie,Striker,Hull City,EFL Championship,Scotland,74,Right,,29,"188cm / 6'2""",79kg / 174lb,Striker,Striker,Official Position,100.0,75.98,81.292
263829,Vitinha,Striker,Genoa,Serie A Enilive,Portugal,75,Right,,26,"178cm / 5'10""",74kg / 163lb,Striker,Striker,Official Position,100.0,75.03999999999999,81.26599999999999
217007,Mame Thiam,Striker,Eyüpspor,Trendyol Süper Lig,Senegal,75,Right,"['LM', 'LW']",33,"185cm / 6'1""",79kg / 174lb,Striker,Striker,Official Position,100.0,75.0,81.25
240452,M'Bala Nzola,Striker,Pisa,Serie A Enilive,Angola,75,Left,,29,"185cm / 6'1""",91kg / 201lb,Striker,Striker,Official Position,100.0,74.94,81.226
230601,Cryzan,Striker,Shandong Taishan,CSL,Brazil,75,Right,"['LM', 'CAM']",29,"191cm / 6'3""",85kg / 187lb,Striker,Striker,Official Position,100.0,74.92,81.218
191856,Hernán Barcos,Striker,Alianza Lima,Libertadores,Argentina,73,Right,,41,"187cm / 6'2""",91kg / 201lb,Striker,Striker,Official Position,100.0,76.66,81.214
235842,Andrea Pinamonti,Striker,Sassuolo,Serie A Enilive,Italy,75,Right,,26,"188cm / 6'2""",72kg / 159lb,Striker,Striker,Official Position,100.0,74.82000000000001,81.178
238545,Firas Al Birekan,Left Midfielder,Al Ahli,ROSHN Saudi League,Saudi Arabia,75,Left,"['ST', 'CAM', 'LW']",25,"185cm / 6'1""",79kg / 174lb,Wide Midfielder,Striker,Flexible Position 1,97.32917432386597,76.48,81.17429358096649
236510,Barnabás Varga,Striker,Ferencvárosi TC,Magyar Liga,Hungary,74,Right,,31,"181cm / 5'11""",74kg / 163lb,Striker,Striker,Official Position,100.0,75.66,81.164
274906,Mojmír Chytil,Striker,Slavia Praha,Česká Liga,Czech Republic,74,Right,,26,"187cm / 6'2""",82kg / 181lb,Striker,Striker,Official Position,100.0,75.62,81.148
206606,Philipp Hofmann,Striker,VfL Bochum 1848,Bundesliga 2,Germany,72,Left,,33,"195cm / 6'5""",89kg / 196lb,Striker,Striker,Official Position,100.0,77.36,81.144
224854,Lucas Passerini,Striker,Belgrano,LPF,Argentina,72,Right,"['LM', 'LW']",31,"191cm / 6'3""",98kg / 216lb,Striker,Striker,Official Position,100.0,77.36,81.144
245716,Samuel Essende,Striker,FC Augsburg,Bundesliga,Congo DR,74,Right,,28,"192cm / 6'4""",87kg / 192lb,Striker,Striker,Official Position,100.0,75.58,81.132
245538,Kyogo Furuhashi,Striker,Birmingham City,EFL Championship,Japan,75,Right,,31,"170cm / 5'7""",63kg / 139lb,Striker,Striker,Official Position,100.0,74.7,81.13
273748,Joaquín Panichelli,Striker,Strasbourg,Ligue 1 McDonald's,Argentina,74,Right,,23,"187cm / 6'2""",82kg / 181lb,Striker,Striker,Official Position,100.0,75.56,81.124
264422,Matthis Abline,Striker,FC Nantes,Ligue 1 McDonald's,France,76,Right,"['RW', 'RM']",23,"182cm / 6'0""",81kg / 179lb,Striker,Striker,Official Position,100.0,73.8,81.12
227558,Jordan Siebatcheu,Striker,CD Tondela,Liga Portugal,United States,73,Right,,29,"191cm / 6'3""",86kg / 190lb,Striker,Striker,Official Position,100.0,76.4,81.11
226380,Hwang Hee Chan,Striker,Wolves,Premier League,Korea Republic,75,Right,"['LW', 'CAM']",30,"177cm / 5'10""",77kg / 170lb,Striker,Striker,Official Position,100.0,74.64,81.106
221479,Dominic Calvert-Lewin,Striker,Leeds United,Premier League,England,74,Right,,29,"189cm / 6'2""",80kg / 176lb,Striker,Striker,Official Position,100.0,75.5,81.1
259565,Yoan Bonny,Striker,Lombardia FC,Serie A Enilive,France,76,Right,['CAM'],22,"189cm / 6'2""",86kg / 190lb,Striker,Striker,Official Position,100.0,73.68,81.072
237715,Patrick Cutrone,Striker,Parma,Serie A Enilive,Italy,75,Right,,28,"183cm / 6'0""",79kg / 174lb,Striker,Striker,Official Position,100.0,74.53999999999999,81.066
254894,Leonardo,Striker,Shanghai Port FC,CSL,Brazil,74,Right,,28,"180cm / 5'11""",76kg / 168lb,Striker,Striker,Official Position,100.0,75.38000000000001,81.052
215323,Ali Sowe,Striker,Çaykur Rizespor,Trendyol Süper Lig,Gambia,74,Right,,31,"191cm / 6'3""",84kg / 185lb,Striker,Striker,Official Position,100.0,75.3,81.02
207471,Franco Vázquez,Striker,Cremonese,Serie A Enilive,Argentina,74,Left,['CAM'],37,"187cm / 6'2""",82kg / 181lb,Striker,Striker,Official Position,100.0,75.26,81.004
234826,Toni Martínez,Striker,D. Alavés,LALIGA EA SPORTS,Spain,74,Right,,28,"187cm / 6'2""",84kg / 185lb,Striker,Striker,Official Position,100.0,75.26,81.004
234249,Sam Surridge,Striker,Nashville SC,MLS,England,74,Right,,27,"191cm / 6'3""",77kg / 170lb,Striker,Striker,Official Position,100.0,75.24000000000001,80.99600000000001
244288,Adam Idah,Striker,Swansea City,EFL Championship,Republic of Ireland,74,Right,,25,"190cm / 6'3""",83kg / 183lb,Striker,Striker,Official Position,100.0,75.22,80.988
237031,Bernardo Cuesta,Striker,FBC Melgar,Sudamericana,Argentina,72,Right,,37,"171cm / 5'7""",76kg / 168lb,Striker,Striker,Official Position,100.0,76.96,80.984
260407,Elye Wahi,Striker,Frankfurt,Bundesliga,France,75,Right,,23,"181cm / 5'11""",77kg / 170lb,Striker,Striker,Official Position,100.0,74.32000000000001,80.97800000000001
277689,Conrad Harder,Striker,RB Leipzig,Bundesliga,Denmark,74,Left,"['CAM', 'LW', 'CM']",20,"185cm / 6'1""",84kg / 185lb,Striker,Striker,Official Position,100.0,75.14,80.956
227527,Fábio Abreu,Striker,Beijing FC,CSL,Angola,74,Right,,33,"182cm / 6'0""",83kg / 183lb,Striker,Striker,Official Position,100.0,75.06,80.924
247138,Fran Navarro,Striker,SC Braga,Liga Portugal,Spain,74,Right,,28,"179cm / 5'10""",71kg / 157lb,Striker,Striker,Official Position,100.0,74.96,80.884
262657,Lucas Stassin,Striker,AS Saint-Étienne,Ligue 2 BKT,Belgium,75,Right,,21,"183cm / 6'0""",71kg / 157lb,Striker,Striker,Official Position,100.0,74.08,80.882
192840,Milan Đurić,Striker,Parma,Serie A Enilive,Bosnia and Herzegovina,71,Right,,35,"198cm / 6'6""",95kg / 209lb,Striker,Striker,Official Position,100.0,77.54,80.866
234875,Lucas Höler,Striker,SC Freiburg,Bundesliga,Germany,73,Right,['CAM'],31,"184cm / 6'0""",86kg / 190lb,Striker,Striker,Official Position,100.0,75.7,80.83
256731,Jean-Philippe Krasso,Striker,Paris FC,Ligue 1 McDonald's,Côte d'Ivoire,74,Left,['CAM'],28,"187cm / 6'2""",80kg / 176lb,Striker,Striker,Official Position,100.0,74.78,80.812
224411,Gonçalo Guedes,Striker,Real Sociedad,LALIGA EA SPORTS,Portugal,75,Right,"['LW', 'CAM']",29,"179cm / 5'10""",68kg / 150lb,Striker,Striker,Official Position,100.0,73.9,80.81
273564,Gift Orban,Striker,Hellas Verona,Serie A Enilive,Nigeria,74,Right,['CAM'],23,"178cm / 5'10""",70kg / 154lb,Striker,Striker,Official Position,100.0,74.7,80.78
255000,Terem Moffi,Striker,OGC Nice,Ligue 1 McDonald's,Nigeria,75,Left,"['RW', 'RM']",26,"188cm / 6'2""",89kg / 196lb,Striker,Striker,Official Position,100.0,73.8,80.77
222729,Gustavo,Striker,Shanghai Port FC,CSL,Brazil,73,Right,,32,"189cm / 6'2""",83kg / 183lb,Striker,Striker,Official Position,100.0,75.54,80.766
240702,Roman Yaremchuk,Striker,Olympiacos FC,Hellas Liga,Ukraine,74,Right,,30,"193cm / 6'4""",83kg / 183lb,Striker,Striker,Official Position,100.0,74.66,80.764
215247,Marcus Ingvartsen,Striker,San Diego FC,MLS,Denmark,74,Left,,30,"182cm / 6'0""",80kg / 176lb,Striker,Striker,Official Position,100.0,74.64,80.756
251156,Adriano Bertaccini,Striker,RSC Anderlecht,1A Pro League,Belgium,75,Right,"['CAM', 'LW', 'CM']",25,"173cm / 5'8""",65kg / 143lb,Striker,Striker,Official Position,100.0,73.74,80.746
257920,Casper Tengstedt,Striker,Feyenoord,Eredivisie,Denmark,74,Right,,25,"184cm / 6'0""",79kg / 174lb,Striker,Striker,Official Position,100.0,74.58,80.732
224438,Adam Buksa,Striker,Udinese,Serie A Enilive,Poland,73,Left,,29,"191cm / 6'3""",84kg / 185lb,Striker,Striker,Official Position,100.0,75.42,80.718
231614,Fabian Reese,Striker,Hertha BSC,Bundesliga 2,Germany,75,Right,"['LM', 'LW', 'CAM']",28,"187cm / 6'2""",80kg / 176lb,Striker,Striker,Official Position,100.0,73.66,80.714
262642,Zeki Amdouni,Striker,Burnley,Premier League,Switzerland,75,Right,['CAM'],25,"185cm / 6'1""",79kg / 174lb,Striker,Striker,Official Position,100.0,73.62,80.69800000000001
227528,Braian Romero,Striker,Vélez Sarsfield,LPF,Argentina,74,Right,,34,"180cm / 5'11""",65kg / 143lb,Striker,Striker,Official Position,100.0,74.48,80.69200000000001
191083,Patrick Mortensen,Striker,AGF,3F Superliga,Denmark,72,Right,,36,"190cm / 6'3""",80kg / 176lb,Striker,Striker,Official Position,100.0,76.2,80.68
215112,Rodrigo Contreras,Striker,U. de Chile,Libertadores,Argentina,73,Left,,30,"186cm / 6'1""",88kg / 194lb,Striker,Striker,Official Position,100.0,75.3,80.67
216258,Ihlas Bebou,Striker,TSG Hoffenheim,Bundesliga,Togo,75,Right,"['RW', 'RM']",31,"185cm / 6'1""",80kg / 176lb,Striker,Striker,Official Position,100.0,73.52,80.658
227394,Carlos González,Striker,Newell's,LPF,Paraguay,73,Right,,33,"183cm / 6'0""",75kg / 165lb,Striker,Striker,Official Position,100.0,75.26,80.654
194209,Youssef El Arabi,Striker,FC Nantes,Ligue 1 McDonald's,Morocco,73,Right,,39,"182cm / 6'0""",84kg / 185lb,Striker,Striker,Official Position,100.0,75.22,80.638
222262,Cyriel Dessers,Striker,Panathinaikos,Hellas Liga,Nigeria,73,Right,,31,"185cm / 6'1""",87kg / 192lb,Striker,Striker,Official Position,100.0,75.16,80.614
264325,Martín Satriano,Striker,OL,Ligue 1 McDonald's,Uruguay,74,Right,['CAM'],25,"187cm / 6'2""",75kg / 165lb,Striker,Striker,Official Position,100.0,74.28,80.612
263676,Roberto,Striker,RCD Espanyol,LALIGA EA SPORTS,Spain,74,Right,,24,"186cm / 6'1""",78kg / 172lb,Striker,Striker,Official Position,100.0,74.22,80.588
244723,Felipe Silva,Striker,Chengdu FC,CSL,Brazil,73,Left,,33,"193cm / 6'4""",90kg / 198lb,Striker,Striker,Official Position,100.0,75.04,80.566
254247,Mostafa Mohamed,Striker,FC Nantes,Ligue 1 McDonald's,Egypt,73,Right,,28,"185cm / 6'1""",78kg / 172lb,Striker,Striker,Official Position,100.0,75.02,80.55799999999999
224883,Steve Mounié,Striker,FC Augsburg,Bundesliga,Benin,73,Right,,31,"190cm / 6'3""",83kg / 183lb,Striker,Striker,Official Position,100.0,75.0,80.55
220715,Ezequiel Ponce,Striker,Houston Dynamo,MLS,Argentina,73,Right,,29,"178cm / 5'10""",76kg / 168lb,Striker,Striker,Official Position,100.0,74.98,80.542
225951,Denis Bouanga,Left Winger,LAFC,MLS,Gabon,79,Right,"['ST', 'LM']",31,"180cm / 5'11""",71kg / 157lb,Winger,Striker,Flexible Position 1,84.00732313226142,79.72,80.53983078306536
179752,Óscar Cardozo,Striker,Libertad,Libertadores,Paraguay,71,Left,,42,"193cm / 6'4""",87kg / 192lb,Striker,Striker,Official Position,100.0,76.72,80.538
225289,Nicolás Fernández,Striker,Belgrano,LPF,Argentina,75,Right,"['RM', 'RW']",30,"166cm / 5'5""",73kg / 161lb,Striker,Striker,Official Position,100.0,73.16,80.514
271384,Dion Drena Beljo,Striker,Dinamo Zagreb,Liga Hrvatska,Croatia,73,Left,,24,"195cm / 6'5""",84kg / 185lb,Striker,Striker,Official Position,100.0,74.9,80.51
245622,Shuto Machino,Striker,M'gladbach,Bundesliga,Japan,75,Right,['CAM'],26,"185cm / 6'1""",84kg / 185lb,Striker,Striker,Official Position,100.0,73.14,80.506
216218,Lawrence Shankland,Striker,Hearts,Scottish Prem,Scotland,73,Right,['CAM'],30,"185cm / 6'1""",80kg / 176lb,Striker,Striker,Official Position,100.0,74.88,80.502
247888,Sebastiano Esposito,Striker,Cagliari,Serie A Enilive,Italy,75,Right,['CAM'],23,"183cm / 6'0""",73kg / 161lb,Striker,Striker,Official Position,100.0,73.08,80.482
210259,Ahmed Hassan,Striker,Al Ettifaq,ROSHN Saudi League,Egypt,72,Right,,33,"191cm / 6'3""",78kg / 172lb,Striker,Striker,Official Position,100.0,75.7,80.48
224301,Karol Świderski,Striker,Panathinaikos,Hellas Liga,Poland,73,Left,['CAM'],29,"184cm / 6'0""",78kg / 172lb,Striker,Striker,Official Position,100.0,74.8,80.47
198331,Matěj Vydra,Striker,Viktoria Plzeň,Česká Liga,Czech Republic,74,Right,,33,"180cm / 5'11""",74kg / 163lb,Striker,Striker,Official Position,100.0,73.92,80.468
150525,Paolo Guerrero,Striker,Alianza Lima,Libertadores,Peru,72,Right,,42,"184cm / 6'0""",86kg / 190lb,Striker,Striker,Official Position,100.0,75.66,80.464
233959,Sebastián Villa,Striker,Ind. Rivadavia,LPF,Colombia,75,Right,"['LM', 'LW', 'CAM']",29,"179cm / 5'10""",71kg / 157lb,Striker,Striker,Official Position,100.0,73.02,80.458
241821,Mohamed Bayo,Striker,Gaziantep,Trendyol Süper Lig,Guinea,73,Right,,27,"188cm / 6'2""",76kg / 168lb,Striker,Striker,Official Position,100.0,74.72,80.438
272992,Bruno Mota,Striker,FC Anyang,K League 1,Brazil,72,Left,,30,"194cm / 6'4""",94kg / 207lb,Striker,Striker,Official Position,100.0,75.54,80.416
267974,Mexx Meerdink,Striker,AZ,Eredivisie,Holland,73,Left,,22,"183cm / 6'0""",68kg / 150lb,Striker,Striker,Official Position,100.0,74.66,80.414
273915,Nikola Štulić,Striker,Lecce,Serie A Enilive,Serbia,72,Right,,24,"188cm / 6'2""",80kg / 176lb,Striker,Striker,Official Position,100.0,75.52000000000001,80.408
