ID,Rank,Name,GENDER,OVR,PAC,SHO,PAS,DRI,DEF,PHY,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick Accuracy,Short Passing,Long Passing,Curve,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Interceptions,Heading Accuracy,Def Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression,Position,Weak foot,Skill moves,Preferred foot,Height,Weight,Alternative positions,Age,Nation,League,Team,play style,url,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,card,Functional Position,Prob_Attacking Midfielder,Prob_Center Back,Prob_Central Midfielder,Prob_Defensive Midfielder,Prob_Full Back,Prob_Striker,Prob_Wide Midfielder,Prob_Winger,PredictedFunctionalPosition1,FunctionalPositionProbability1,PredictedFunctionalPosition2,FunctionalPositionProbability2,PredictedFunctionalPosition3,FunctionalPositionProbability3,OfficialFunctionalPositionMatch
247500,4793,Edgar,M,71,63,52,62,59,70,77,59,67,52,52,57,57,37,32,50,69,43,69,68,32,58,51,41,72,63,68,71,66,72,70,69,74,79,78,74,Center Back,2,2,Right,"193cm / 6'4""",78kg / 172lb,"['CDM', 'CM']",29,Spain,Liga Hrvatska,Hajduk Split,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/edgar/247500,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/247500_en.webp,Center Back,3.617890170981739e-05,0.3970631351025161,0.026212166626285185,0.5760469907585849,0.0006397071108131956,2.514852823495249e-07,1.4853910608519338e-06,8.462374753357262e-08,Defensive Midfielder,0.5760469907585849,Center Back,0.3970631351025161,Central Midfielder,0.026212166626285185,False
234180,4775,Alejandro Hohberg,M,71,76,69,69,74,32,64,77,76,67,69,72,67,55,72,68,63,73,73,68,74,75,80,72,62,73,72,26,38,33,31,37,63,64,70,48,Left Winger,4,4,Right,"169cm / 5'7""",73kg / 161lb,"['RW', 'LM']",34,Peru,Sudamericana,Cienciano,"['Chip Shot', 'Finesse Shot', 'Incisive Pass', 'Technical', 'Trickster']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alejandro-hohberg/234180,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/234180_en.webp,Winger,0.1959629943752353,6.301251421642798e-16,0.00025366564938335756,7.100449891127262e-10,4.251179229863467e-08,0.005836793362651715,0.5480493087503718,0.24989719464051985,Wide Midfielder,0.5480493087503718,Winger,0.24989719464051985,Attacking Midfielder,0.1959629943752353,False
246298,5011,Kalidou Sidibé,M,71,42,48,59,60,72,79,44,40,42,41,62,56,38,48,43,62,41,70,65,42,60,46,30,64,68,70,67,78,71,75,69,80,72,85,72,Defensive Midfielder,3,2,Right,"202cm / 6'8""",85kg / 187lb,['CM'],27,France,Ligue 2 BKT,En Avant Guingamp,['Aerial Fortress'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/kalidou-sidibe/246298,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/246298_en.webp,Defensive Midfielder,5.1436140542236846e-08,0.90531845883084,0.0002614701967737972,0.0944193978759962,6.211611037280066e-07,2.9147825406587976e-10,2.033196046246755e-10,4.348025399173421e-12,Center Back,0.90531845883084,Defensive Midfielder,0.0944193978759962,Central Midfielder,0.0002614701967737972,False
253240,4794,Iván Franco,M,71,83,67,64,72,36,61,82,83,69,68,72,66,54,46,60,68,59,68,57,57,72,81,80,66,73,51,45,62,40,22,25,73,52,57,78,Right Winger,3,4,Right,"171cm / 5'7""",66kg / 146lb,"['RM', 'ST']",25,Paraguay,Libertadores,Libertad,"['Gamechanger', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ivan-franco/253240,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/253240_en.webp,Winger,0.12463711581761139,1.3701314904406535e-14,0.0002747922564276437,1.7679872626092833e-09,9.862090178151692e-09,0.2691470732107132,0.32711722471819116,0.2788237823669655,Wide Midfielder,0.32711722471819116,Winger,0.2788237823669655,Striker,0.2691470732107132,False
259478,4891,Mathias Kjølø,M,71,50,57,68,68,65,68,65,37,63,56,61,54,46,62,55,69,55,76,76,55,66,72,74,67,69,67,70,57,66,64,62,65,83,62,65,Defensive Midfielder,3,3,Right,"175cm / 5'9""",67kg / 148lb,['CM'],24,Norway,Eredivisie,FC Twente,['Intercept'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/mathias-kj-l/259478,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/259478_en.webp,Defensive Midfielder,0.0063657072829419025,4.007964501909881e-05,0.5300469245824134,0.4635133392235374,2.3102414778379395e-05,8.286935199863345e-07,9.233120946876735e-06,7.85036842942182e-07,Central Midfielder,0.5300469245824134,Defensive Midfielder,0.4635133392235374,Attacking Midfielder,0.0063657072829419025,False
258456,5012,Lautaro Giaccone,M,71,73,66,68,73,32,48,75,72,70,70,64,65,51,59,64,71,49,72,70,54,74,73,76,68,72,64,27,42,33,30,33,48,60,43,45,Right Midfielder,3,3,Left,"172cm / 5'8""",71kg / 157lb,"['LM', 'RW']",25,Argentina,LPF,Argentinos Jrs.,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lautaro-giaccone/258456,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/258456_en.webp,Wide Midfielder,0.5381857271605615,4.978799630902195e-18,0.0006299637511480125,1.7891795474709946e-10,1.7326189336718104e-09,0.002115681860645027,0.23884662881843982,0.2202219964976688,Attacking Midfielder,0.5381857271605615,Wide Midfielder,0.23884662881843982,Winger,0.2202219964976688,False
238980,4571,Lukas Daschner,M,71,72,69,65,73,54,66,77,68,67,71,73,67,63,49,53,68,49,72,68,66,73,80,77,66,73,62,65,65,50,50,44,76,70,66,59,Attacking Midfielder,4,3,Right,"185cm / 6'1""",76kg / 168lb,"['CM', 'ST']",27,Germany,Brack Super League,FC St. Gallen,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/lukas-daschner/238980,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/238980_en.webp,Attacking Midfielder,0.3700847965705195,1.0662803594654657e-07,0.5355757757698152,0.0007864661208366665,3.2644391453626407e-06,0.07751708193671995,0.011945235986293807,0.00408727254863346,Central Midfielder,0.5355757757698152,Attacking Midfielder,0.3700847965705195,Striker,0.07751708193671995,False
74913,4998,Wesley,M,71,73,68,63,75,24,58,76,70,70,69,68,72,62,51,66,68,47,64,55,65,76,76,67,75,74,69,21,44,21,21,25,64,59,67,34,Left Winger,4,4,Right,"180cm / 5'11""",70kg / 154lb,['LM'],21,Brazil,ROSHN Saudi League,Al Nassr,"['Technical', 'Trickster']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/wesley/74913,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/74913_en.webp,Winger,0.03295799065841285,3.559071289645435e-19,3.013471638269034e-06,1.3757982767582602e-13,4.025736460610387e-10,0.06929189911646534,0.4658848622695252,0.4318622340812471,Wide Midfielder,0.4658848622695252,Winger,0.4318622340812471,Striker,0.06929189911646534,False
74403,4988,Coba da Costa,M,71,78,65,66,74,32,47,80,77,69,66,64,66,52,66,55,71,49,74,61,66,75,78,64,68,75,66,48,35,26,27,30,48,55,42,49,Left Midfielder,4,3,Right,"182cm / 6'0""",73kg / 161lb,"['RM', 'LW']",23,Spain,LALIGA EA SPORTS,Getafe CF,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/coba-da-costa/74403,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/74403_en.webp,Wide Midfielder,0.73179139895248,6.317751042198553e-17,0.0077290282918410745,1.661742616505667e-08,5.358986574120173e-09,0.005130154615454831,0.16103766413759307,0.09431173202621829,Attacking Midfielder,0.73179139895248,Wide Midfielder,0.16103766413759307,Winger,0.09431173202621829,False
193532,4970,Gary Medel,M,71,48,48,60,65,72,72,47,48,58,32,65,59,58,52,50,62,45,67,66,35,60,61,79,75,67,73,72,64,72,74,72,67,64,72,81,Center Back,4,3,Right,"171cm / 5'7""",76kg / 168lb,['CDM'],38,Chile,Liga Chile,Uni. Católica,['Slide Tackle'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/gary-medel/193532,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/193532_en.webp,Center Back,7.720558632639441e-07,0.44411096970608305,0.001861169405335787,0.5536921293403937,0.00033493387558309847,7.754128187093255e-09,1.762938849357826e-08,2.332244563541618e-10,Defensive Midfielder,0.5536921293403937,Center Back,0.44411096970608305,Central Midfielder,0.001861169405335787,False
273100,4958,Ermal Krasniqi,M,71,81,68,62,71,25,61,82,81,73,68,72,68,60,62,62,64,58,66,52,64,72,74,68,68,72,65,29,43,23,20,24,64,74,61,42,Left Winger,3,3,Right,"188cm / 6'2""",74kg / 163lb,"['ST', 'RW', 'LM']",27,Kosovo,PKO BP Ekstraklasa,Legia Warszawa,[],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ermal-krasniqi/273100,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/273100_en.webp,Winger,0.028242947728177873,1.3048284649703562e-18,9.383619599984741e-06,1.8297990100650917e-12,1.561854063036898e-09,0.13096827250165605,0.5610657150660203,0.27971367952086196,Wide Midfielder,0.5610657150660203,Winger,0.27971367952086196,Striker,0.13096827250165605,False
278286,4948,Alfie Gilchrist,M,71,61,42,60,62,73,71,59,62,49,40,48,38,42,42,57,54,40,69,64,48,60,57,57,70,67,65,72,68,73,74,72,64,70,72,70,Right Back,2,2,Right,"184cm / 6'0""",78kg / 172lb,"['CB', 'RM']",22,England,EFL Championship,West Brom,['Block'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/alfie-gilchrist/278286,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/278286_en.webp,Full Back,1.6439908261812809e-07,0.9375737838217498,0.0001329191153101173,0.04551900792545409,0.01677370907238965,5.815705812626937e-10,4.1000656137794644e-07,5.0778816445478395e-09,Center Back,0.9375737838217498,Defensive Midfielder,0.04551900792545409,Full Back,0.01677370907238965,False
252073,4944,Filip Bilbija,M,71,65,65,69,72,31,67,68,62,73,71,59,63,53,48,71,68,47,73,69,52,73,73,64,69,72,64,39,45,29,26,24,62,87,69,39,Attacking Midfielder,3,3,Right,"189cm / 6'2""",78kg / 172lb,"['CM', 'ST']",25,Germany,Bundesliga 2,SC Paderborn 07,"['Gamechanger', 'Low Driven Shot', 'Precision Header', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/filip-bilbija/252073,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/252073_en.webp,Attacking Midfielder,0.35035607151276377,1.448780767831805e-17,0.0013391189983919828,3.2670397056964343e-10,1.518896640040157e-09,0.007001265774439337,0.3521291778235772,0.2891743640452271,Wide Midfielder,0.3521291778235772,Attacking Midfielder,0.35035607151276377,Winger,0.2891743640452271,False
239740,4942,Ablie Jallow,M,71,77,67,67,75,34,49,78,77,67,68,69,67,58,50,64,66,65,70,68,67,74,88,92,64,71,67,28,30,33,39,35,44,70,34,59,Right Midfielder,3,3,Left,"166cm / 5'5""",62kg / 137lb,['RW'],27,Gambia,Brack Super League,Servette FC,"['Finesse Shot', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ablie-jallow/239740,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/239740_en.webp,Wide Midfielder,0.4931518294533491,6.5405159802881616e-18,0.0028665779042971987,3.9817888572459915e-09,1.974032595170259e-08,0.0008889237978793368,0.32126817856360984,0.18182446655874981,Attacking Midfielder,0.4931518294533491,Wide Midfielder,0.32126817856360984,Winger,0.18182446655874981,False
229705,4923,Jean-Kévin Duverne,M,71,60,38,62,67,72,73,57,62,55,31,55,36,32,33,58,54,28,73,63,54,65,65,65,69,71,65,72,70,71,73,72,73,73,75,68,Left Back,3,3,Right,"184cm / 6'0""",71kg / 157lb,"['RB', 'CB', 'LM']",28,Haiti,1A Pro League,KAA Gent,['Bruiser'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/jean-kevin-duverne/229705,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/229705_en.webp,Full Back,2.985862934717506e-07,0.9143701639043202,0.0002650101385090907,0.04364700285582443,0.04171580302204526,7.910898833436354e-10,1.712895153318533e-06,7.806764449456117e-09,Center Back,0.9143701639043202,Defensive Midfielder,0.04364700285582443,Full Back,0.04171580302204526,False
239403,4917,Loureiro,M,71,69,39,55,66,71,73,67,70,54,43,32,31,36,44,63,37,37,68,52,38,66,60,78,69,68,51,73,69,69,73,71,77,71,76,66,Center Back,3,2,Right,"178cm / 5'10""",75kg / 165lb,['RB'],29,Spain,LALIGA HYPERMOTION,RC Deportivo,"['Aerial Fortress', 'Anticipate', 'Intercept', 'Precision Header']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/loureiro/239403,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/239403_en.webp,Center Back,1.0690537717399963e-07,0.37065127861928404,3.221801805689243e-06,0.00041551761677397425,0.62886517524157,2.0465339110562473e-08,6.412861976436562e-05,5.507300856064771e-07,Full Back,0.62886517524157,Center Back,0.37065127861928404,Defensive Midfielder,0.00041551761677397425,False
209504,4906,Branimir Hrgota,M,71,70,73,65,74,25,67,76,65,71,73,75,73,72,68,59,69,63,70,53,75,75,76,67,71,74,66,17,52,22,28,17,70,82,67,45,Attacking Midfielder,4,3,Left,"185cm / 6'1""",76kg / 168lb,"['ST', 'CM']",33,Sweden,Bundesliga 2,Fürth,"['Chip Shot', 'Finesse Shot', 'First Touch', 'Gamechanger', 'Incisive Pass', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/branimir-hrgota/209504,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/209504_en.webp,Attacking Midfielder,0.15437817141712923,1.105291463983175e-19,4.024202128855909e-05,7.845412840997619e-13,2.195904890365683e-12,0.7460517921476532,0.05673651470982686,0.04279327970112172,Striker,0.7460517921476532,Attacking Midfielder,0.15437817141712923,Wide Midfielder,0.05673651470982686,False
274465,4895,João Marques,M,71,70,69,69,73,41,54,74,67,69,72,69,67,65,57,65,72,64,69,72,64,73,76,68,68,73,72,28,48,43,45,42,58,64,50,52,Left Winger,3,3,Right,"179cm / 5'10""",73kg / 161lb,"['CAM', 'CM', 'LM']",24,Portugal,Liga Portugal,SC Braga,['Technical'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/joao-marques/274465,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/274465_en.webp,Winger,0.6938112851459611,2.2482599881750367e-14,0.005092705994928628,1.805504469883393e-08,7.117915826970223e-08,0.011983282134601975,0.16050861328058594,0.12860402420969685,Attacking Midfielder,0.6938112851459611,Wide Midfielder,0.16050861328058594,Winger,0.12860402420969685,False
208470,4887,Fabian Holland,M,71,52,49,66,71,70,68,70,37,47,38,65,56,51,55,70,56,59,71,68,63,69,76,82,71,71,71,68,62,71,73,72,70,70,65,70,Defensive Midfielder,2,3,Left,"172cm / 5'8""",74kg / 163lb,"['LB', 'LM']",35,Germany,Bundesliga 2,SV Darmstadt 98,['Long Throw'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/fabian-holland/208470,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/208470_en.webp,Defensive Midfielder,1.1631134586263877e-05,0.10967655875490097,0.0025595559331963178,0.3916884264962763,0.49601623729404765,2.6973727891609717e-09,4.7252734953337034e-05,3.349546663241251e-07,Full Back,0.49601623729404765,Defensive Midfielder,0.3916884264962763,Center Back,0.10967655875490097,False
278069,4799,Luis Palma,M,71,75,72,73,72,29,62,73,76,68,69,78,75,62,74,73,74,77,72,74,77,73,69,73,66,71,74,20,56,27,30,27,68,64,61,59,Left Winger,4,4,Right,"179cm / 5'10""",71kg / 157lb,['LM'],26,Honduras,PKO BP Ekstraklasa,Lech Poznań,"['Dead Ball', 'Finesse Shot', 'Incisive Pass', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/luis-palma/278069,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/278069_en.webp,Winger,0.33320990611241763,5.080273535796239e-17,0.0003294234801057658,5.100454033082907e-11,1.0062946032553185e-09,0.021894113333529128,0.3878886453984952,0.256677910618153,Wide Midfielder,0.3878886453984952,Attacking Midfielder,0.33320990611241763,Winger,0.256677910618153,False
212934,4876,Abdellah Zoubir,M,71,74,68,69,73,33,60,75,73,70,69,69,66,64,59,68,71,49,72,71,59,75,77,66,65,72,59,29,64,27,33,31,73,70,62,37,Left Winger,4,3,Right,"180cm / 5'11""",75kg / 165lb,"['LM', 'CAM']",34,France,Liga Azerbaijan,Qarabağ FK,['Technical'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/abdellah-zoubir/212934,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/212934_en.webp,Winger,0.37095320869475035,1.6410156613588825e-15,0.0009234546787255523,1.2810079671283307e-10,3.952808976243829e-09,0.04238354825428029,0.39238078330703663,0.19335900098429576,Wide Midfielder,0.39238078330703663,Attacking Midfielder,0.37095320869475035,Winger,0.19335900098429576,False
226584,4864,Pablo Aránguiz,M,71,80,66,69,74,35,54,83,78,68,64,69,72,51,65,62,70,75,72,66,74,74,85,74,59,74,67,29,39,40,32,34,54,70,45,58,Left Winger,3,4,Right,"172cm / 5'8""",65kg / 143lb,"['CAM', 'CM', 'LM']",29,Chile,Sudamericana,Unión Española,['Technical'],https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/pablo-aranguiz/226584,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/226584_en.webp,Winger,0.649842679868771,1.1928454194628456e-16,0.002097998335809974,7.700027223125017e-09,1.7652636819646713e-08,0.0010073642440092915,0.21533244317463845,0.13171948902410704,Attacking Midfielder,0.649842679868771,Wide Midfielder,0.21533244317463845,Winger,0.13171948902410704,False
221919,4862,Arbër Zeneli,M,71,68,70,72,73,35,60,70,67,64,68,74,71,63,71,76,73,68,73,59,79,74,75,75,69,73,70,39,50,33,33,24,61,61,58,62,Left Winger,3,4,Right,"176cm / 5'9""",72kg / 159lb,['LM'],31,Kosovo,Allsvenskan,IF Elfsborg,"['Gamechanger', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/arber-zeneli/221919,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/221919_en.webp,Winger,0.09382247667636497,5.65622594206624e-16,0.0003956040421247049,1.4028253354603378e-09,2.9687381855199637e-08,0.008055062292845456,0.64864753129834,0.24907929460011705,Wide Midfielder,0.64864753129834,Winger,0.24907929460011705,Attacking Midfielder,0.09382247667636497,False
199562,4846,Ilie Sánchez,M,71,47,50,66,71,70,75,50,44,63,45,49,57,38,69,49,67,49,76,72,51,68,72,69,74,76,69,70,68,71,70,64,69,85,72,72,Central Midfielder,3,2,Right,"180cm / 5'11""",75kg / 165lb,['CDM'],35,Spain,MLS,Austin FC,"['Incisive Pass', 'Long Ball Pass', 'Press Proven']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/ilie-sanchez/199562,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/199562_en.webp,Central Midfielder,0.0006142947162669324,0.0034294299815352176,0.16491949586194274,0.8310296105722952,6.582374974039085e-06,1.283123564121986e-07,4.3897761729601855e-07,1.9203012195790207e-08,Defensive Midfielder,0.8310296105722952,Central Midfielder,0.16491949586194274,Center Back,0.0034294299815352176,False
198640,4845,Zakaria Labyad,M,71,72,72,72,72,36,55,73,71,65,69,76,75,73,68,72,73,78,70,68,80,72,72,80,67,73,71,31,52,36,36,28,55,70,55,38,Attacking Midfielder,4,4,Right,"175cm / 5'9""",65kg / 143lb,['CM'],33,Morocco,CSL,Dalian Yingbo,"['Finesse Shot', 'Inventive', 'Tiki Taka']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/zakaria-labyad/198640,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/198640_en.webp,Attacking Midfielder,0.3759966678423242,2.974629768739024e-15,0.002670246696087384,3.279501272474146e-09,5.448329733772453e-08,0.008573079549523415,0.3870094561508561,0.22575049199840735,Wide Midfielder,0.3870094561508561,Attacking Midfielder,0.3759966678423242,Winger,0.22575049199840735,False
79107,4843,Andrija Maksimović,M,71,71,70,72,70,37,59,70,71,69,72,68,70,65,71,73,71,71,75,68,73,70,71,73,70,70,70,42,40,41,31,30,58,71,65,31,Right Winger,3,4,Left,"182cm / 6'0""",70kg / 154lb,"['CAM', 'RM']",18,Serbia,Bundesliga,RB Leipzig,"['Finesse Shot', 'Incisive Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/andrija-maksimovic/79107,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/79107_en.webp,Winger,0.38507073753476845,4.4679825973488215e-15,0.0031069154850039303,9.67213838857747e-09,1.4073306417584556e-07,0.008851541173716126,0.43022599300247033,0.17274466239883413,Wide Midfielder,0.43022599300247033,Attacking Midfielder,0.38507073753476845,Winger,0.17274466239883413,False
233372,4835,Bautista Merlini,M,71,81,65,67,73,41,53,84,78,67,67,64,66,51,59,61,72,65,71,60,69,70,89,89,65,72,73,35,44,41,43,47,50,77,34,69,Right Midfielder,3,4,Right,"167cm / 5'6""",65kg / 143lb,"['LM', 'CAM', 'RW']",30,Argentina,LPF,Gimnasia,"['Technical', 'Whipped Pass']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/bautista-merlini/233372,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/233372_en.webp,Wide Midfielder,0.6401058767777046,4.782269223737536e-14,0.005763354027457829,2.2258458737278207e-07,3.086129571661937e-06,0.0026146817072758436,0.21932414052146915,0.13218863825188576,Attacking Midfielder,0.6401058767777046,Wide Midfielder,0.21932414052146915,Winger,0.13218863825188576,False
223979,4834,Paolo Fernandes,M,71,77,65,65,79,37,57,80,74,58,65,69,68,60,58,67,66,71,66,56,73,81,83,85,68,77,73,38,38,41,36,28,56,65,52,58,Right Winger,3,4,Left,"167cm / 5'6""",68kg / 150lb,"['RM', 'CAM']",27,Spain,ROSHN Saudi League,Al Khaleej,"['Finesse Shot', 'Technical', 'Trickster']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/paolo-fernandes/223979,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/223979_en.webp,Winger,0.04324546023606018,5.299531248583388e-16,0.00018941880520688138,4.010981465588268e-09,1.1647676468139528e-07,0.0005388921338812879,0.7130171414866482,0.24300896685045686,Wide Midfielder,0.7130171414866482,Winger,0.24300896685045686,Attacking Midfielder,0.04324546023606018,False
226539,4824,Younes Namli,M,71,68,65,70,74,44,60,72,64,64,63,67,70,64,64,66,77,70,69,68,77,74,81,67,66,76,67,52,44,40,44,40,59,73,60,42,Right Midfielder,1,3,Left,"180cm / 5'11""",70kg / 154lb,"['CAM', 'RW']",31,Denmark,Ligue 1 McDonald's,Havre AC,"['Dead Ball', 'Incisive Pass', 'Technical']",https://www.ea.com/games/ea-sports-fc/ratings/player-ratings/younes-namli/226539,,,,,,https://ratings-images-prod.pulse.ea.com/FC26/components/items/226539_en.webp,Wide Midfielder,0.6667361206340244,9.362131641978227e-12,0.19120363160027487,1.733182826850021e-05,3.2816561352687797e-06,0.0005773871705024271,0.10476067866535137,0.03670156843608096,Attacking Midfielder,0.6667361206340244,Central Midfielder,0.19120363160027487,Wide Midfielder,0.10476067866535137,False
